Type,ID,Name
0,0,(None)
1,0,(None)
1,1,Derring Headgear
1,2,Derring Helm S
1,3,Derring Cap S
1,4,Leather Headgear
1,5,Leather Helm S
1,6,Leather Cap S
1,7,Chainmail Headgear
1,8,Chainmail Helm S
1,9,Chainmail Cap S
1,10,Hunter's Helm
1,11,Hunter's Cap
1,12,Hunter's Helm S
1,13,Hunter's Cap S
1,14,Hunter's Helm
1,15,Hunter's Cap
1,16,Bone Helm
1,17,Bone Cap
1,18,Bone Helm S
1,19,Bone Cap S
1,20,Alloy Helm
1,21,Alloy Cap
1,22,Alloy Helm S
1,23,Alloy Cap S
1,24,Alloy Helm
1,25,Alloy Cap
1,26,Jaggi Helm
1,27,Jaggi Cap
1,28,Jaggi Helm S
1,29,Jaggi Cap S
1,30,Ludroth Helm
1,31,Ludroth Cap
1,32,Ludroth Helm
1,33,Ludroth Cap
1,34,Rhenoplos Helm
1,35,Rhenoplos Cap
1,36,Rhenoplos Helm S
1,37,Rhenoplos Cap S
1,38,Bnahabra Hat
1,39,Bnahabra Headpiece
1,40,Bnahabra Hat S
1,41,Bnahabra Headpiece S
1,42,Barroth Helm
1,43,Barroth Cap
1,44,Rathian Helm
1,45,Rathian Cap
1,46,Rathian Helm S
1,47,Rathian Cap S
1,48,Rath Heart Helm
1,49,Rath Heart Cap
1,50,Golden Lunehelm
1,51,Golden Lunecap
1,52,Rathian Helm
1,53,Rathian Cap
1,54,Rath Heart Helm
1,55,Rath Heart Cap
1,56,EX Rathian Helm
1,57,EX Rathian Cap
1,58,Rathalos Helm
1,59,Rathalos Cap
1,60,Rathalos Helm S
1,61,Rathalos Cap S
1,62,Rath Soul Helm
1,63,Rath Soul Cap
1,64,Silver Solhelm
1,65,Silver Solcap
1,66,Rathalos Helm
1,67,Rathalos Cap
1,68,Rath Soul Helm
1,69,Rath Soul Cap
1,70,Silver Solhelm
1,71,Silver Solcap
1,72,EX Rathalos Helm
1,73,EX Rathalos Cap
1,74,Diablos Helm
1,75,Diablos Cap
1,76,Uragaan Helm
1,77,Uragaan Cap
